PG.MolecularWeight,PG.NrOfStrippedSequencesIdentified (Experiment-wide),PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,[1] 20251205_SR_saliva_set2_#1.raw.PG.NrOfStrippedSequencesIdentified,[2] 20251205_SR_saliva_set2_#2.raw.PG.NrOfStrippedSequencesIdentified,[3] 20251205_SR_saliva_set2_#3.raw.PG.NrOfStrippedSequencesIdentified,[4] 20251205_SR_saliva_set2_#4.raw.PG.NrOfStrippedSequencesIdentified,[5] 20251205_SR_saliva_set2_#5.raw.PG.NrOfStrippedSequencesIdentified,[6] 20251205_SR_saliva_set2_#6.raw.PG.NrOfStrippedSequencesIdentified,[7] 20251205_SR_saliva_set2_#7.raw.PG.NrOfStrippedSequencesIdentified,[8] 20251205_SR_saliva_set2_#8.raw.PG.NrOfStrippedSequencesIdentified,[9] 20251205_SR_saliva_set2_#9.raw.PG.NrOfStrippedSequencesIdentified,[10] 20251205_SR_saliva_set2_#10.raw.PG.NrOfStrippedSequencesIdentified,[11] 20251205_SR_saliva_set2_#11.raw.PG.NrOfStrippedSequencesIdentified,[12] 20251205_SR_saliva_set2_#12.raw.PG.NrOfStrippedSequencesIdentified,[13] 20251205_SR_saliva_set2_#13.raw.PG.NrOfStrippedSequencesIdentified,[1] 20251205_SR_saliva_set2_#1.raw.PG.Quantity,[2] 20251205_SR_saliva_set2_#2.raw.PG.Quantity,[3] 20251205_SR_saliva_set2_#3.raw.PG.Quantity,[4] 20251205_SR_saliva_set2_#4.raw.PG.Quantity,[5] 20251205_SR_saliva_set2_#5.raw.PG.Quantity,[6] 20251205_SR_saliva_set2_#6.raw.PG.Quantity,[7] 20251205_SR_saliva_set2_#7.raw.PG.Quantity,[8] 20251205_SR_saliva_set2_#8.raw.PG.Quantity,[9] 20251205_SR_saliva_set2_#9.raw.PG.Quantity,[10] 20251205_SR_saliva_set2_#10.raw.PG.Quantity,[11] 20251205_SR_saliva_set2_#11.raw.PG.Quantity,[12] 20251205_SR_saliva_set2_#12.raw.PG.Quantity,[13] 20251205_SR_saliva_set2_#13.raw.PG.Quantity,[1] 20251205_SR_saliva_set2_#1.raw.PG.IBAQ,[2] 20251205_SR_saliva_set2_#2.raw.PG.IBAQ,[3] 20251205_SR_saliva_set2_#3.raw.PG.IBAQ,[4] 20251205_SR_saliva_set2_#4.raw.PG.IBAQ,[5] 20251205_SR_saliva_set2_#5.raw.PG.IBAQ,[6] 20251205_SR_saliva_set2_#6.raw.PG.IBAQ,[7] 20251205_SR_saliva_set2_#7.raw.PG.IBAQ,[8] 20251205_SR_saliva_set2_#8.raw.PG.IBAQ,[9] 20251205_SR_saliva_set2_#9.raw.PG.IBAQ,[10] 20251205_SR_saliva_set2_#10.raw.PG.IBAQ,[11] 20251205_SR_saliva_set2_#11.raw.PG.IBAQ,[12] 20251205_SR_saliva_set2_#12.raw.PG.IBAQ,[13] 20251205_SR_saliva_set2_#13.raw.PG.IBAQ
30972.83,2,Q8K4Z3,Naxe,Mus musculus,NAD(P)H-hydrate epimerase,2,2,0,1,2,2,1,2,1,2,2,2,2,33076.78906,37771.26563,NaN,18094.7168,68023.17188,20156.06445,23270.43555,39836.54297,35078.83594,44907.63281,21286.87109,28284.9043,31885.45703,4302.7,6433.8,NaN,785,8056.2,2387.4,1804.6,4754.9,2720.3,5461.2,2594.2,3441.3,3817.6
33522.26,1,Q8K558,Treml1,Mus musculus,Trem-like transcript 1 protein,1,0,0,0,1,0,0,0,0,0,1,0,0,3867.519287,NaN,NaN,NaN,200608.4531,NaN,NaN,NaN,NaN,NaN,59672.03125,NaN,NaN,297.5,NaN,NaN,NaN,15431.4,NaN,NaN,NaN,NaN,NaN,4590.2,NaN,NaN
16168.04,2,Q8K5B2,Mcfd2,Mus musculus,Multiple coagulation factor deficiency protein 2 homolog,2,2,2,2,1,2,2,2,2,2,2,2,2,93464.21094,218524.125,95789.78125,168218.4688,44570.87891,151508.4375,330569.7188,375339.5,555360.375,281960.0938,89590.84375,428532.8438,290488.8438,26750.5,92671.102,42195.699,87858.703,8816.3,28066.5,62722.898,66891.398,118353.297,49738.699,54631,107104.297,51599.398
31524.26,1,Q8QZR4,Oaf,Mus musculus,Out at first protein homolog,0,0,0,0,1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,11564.49707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,889.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55142.59,3,Q8QZR5,Gpt,Mus musculus,Alanine aminotransferase 1,3,0,2,0,3,1,2,1,0,3,3,3,1,7747.592285,NaN,4015.245605,NaN,20670.4668,3600.628662,4461.179688,8153.179688,NaN,7603.845703,7415.534668,4043.543701,7047.041992,1078.7,NaN,272.5,NaN,2847.6,128.7,303.7,291.3,NaN,1187.7,1012.4,665.5,468.4
44816.12,2,Q8QZT1,Acat1,Mus musculus,"Acetyl-CoA acetyltransferase, mitochondrial",2,1,2,0,2,1,2,1,0,1,1,1,1,4466.696289,8302.878906,11820.73633,NaN,2840.44751,4761.924316,2976.60498,7288.016113,NaN,6285.727539,8007.38916,8283.324219,6907.365723,513,620.3,1824.1,NaN,422.6,198.4,298.2,303.7,NaN,261.9,598.2,345.1,287.8
66612.9,3,Q8QZY1,Eif3l,Mus musculus,Eukaryotic translation initiation factor 3 subunit L,2,0,1,1,3,2,0,1,0,1,2,2,2,3975.174561,NaN,4278.311035,7696.861816,24308.71094,7839.067383,NaN,6322.649414,NaN,4216.516113,17157.89063,7664.077637,6979.657227,207.4,NaN,209.8,377.5,1564.3,479.1,NaN,310.1,NaN,206.8,930.1,436.1,352.6
30673.83,1,Q8QZY6,Tspan14,Mus musculus,Tetraspanin-14,1,1,1,1,1,1,0,1,0,1,1,1,1,23593.45117,21157.22656,30877.40625,35815.33594,39426.11719,51709.53906,NaN,10100.99902,NaN,6493.828613,33691.72656,16571.60547,16596.75195,1572.9,1410.5,2058.5,2387.7,2628.4,3447.3,NaN,673.4,NaN,432.9,2246.1,1104.8,1106.5
19555.73,1,Q8QZZ7,Tprkb,Mus musculus,EKC/KEOPS complex subunit Tprkb,0,0,0,0,1,0,0,0,0,0,1,0,0,NaN,NaN,NaN,NaN,7101.270996,NaN,NaN,NaN,NaN,NaN,4660.732422,NaN,NaN,NaN,NaN,NaN,NaN,789,NaN,NaN,NaN,NaN,NaN,517.9,NaN,NaN
52511.1,8,Q8R016,Blmh,Mus musculus,Bleomycin hydrolase,8,7,8,7,8,8,7,7,5,7,8,8,8,557423.0625,244488.3281,297535.6875,194636.9375,307290.3438,236249.6563,220490.1406,240125.3281,216750.3125,347308.9063,316635.8438,261478.125,243622.3906,90477.102,31687.1,39857.898,24403.801,38694,35596.699,27982.301,30108.699,27220.801,42370.5,43113.898,33490.398,32341.699
68625.44,1,Q8R050,Gspt1,Mus musculus,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,0,0,0,0,1,0,0,1,0,0,0,0,0,NaN,NaN,NaN,NaN,24320.27148,NaN,NaN,11328.6377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,838.6,NaN,NaN,390.6,NaN,NaN,NaN,NaN,NaN
38224.52,1,Q8R059,Gale,Mus musculus,UDP-glucose 4-epimerase,0,0,0,1,1,0,1,1,1,1,1,1,1,NaN,NaN,NaN,20948.08203,27682.68359,NaN,5512.047852,29559.79492,27089.56445,33551.78125,11940.56836,23747.91992,19505.27344,NaN,NaN,NaN,1102.5,1457,NaN,290.1,1555.8,1425.8,1765.9,628.5,1249.9,1026.6
63963.65,3,Q8R081,Hnrnpl,Mus musculus,Heterogeneous nuclear ribonucleoprotein L,1,1,1,1,3,2,3,1,1,2,2,3,2,4984.868652,10126.41016,6678.499023,14917.11719,31142.76953,16322.71094,5809.532227,6396.723145,12209.30859,2454.838135,11762.52246,7446.990234,3978.213379,212.8,434.3,286.4,639.8,4330.7,1776.5,733.7,474.9,886,207.4,1305.7,780.2,278.1
60755.86,1,Q8R086,Suox,Mus musculus,"Sulfite oxidase, mitochondrial",1,0,1,1,1,0,1,1,1,1,1,1,1,5035.576172,NaN,14708.97363,24708.53125,19461.72852,NaN,2373.866455,5469.259766,12478.91797,13671.37012,18064.51953,16559.24414,8301.273438,179.8,NaN,525.3,882.4,695.1,NaN,84.8,195.3,445.7,488.3,645.2,591.4,296.5
40659.45,1,Q8R0F3,Sumf1,Mus musculus,Formylglycine-generating enzyme,1,1,1,1,1,0,1,1,1,1,1,0,1,35268.03516,61417.68359,33752.49609,31679.14063,18286.12695,NaN,40140.92578,36978.90234,37573.64063,17318.69336,24344.14453,NaN,24725.74023,1959.3,3412.1,1875.1,1760,1015.9,NaN,2230.1,2054.4,2087.4,962.1,1352.5,NaN,1373.7
13244.1,2,Q8R0P4,Aamdc,Mus musculus,Mth938 domain-containing protein,1,2,2,1,2,2,2,2,1,1,2,1,0,19199.20117,19762.73438,10064.62305,17071.32031,16778.13281,16579.60352,6969.774902,6964.61377,21817.81445,13318.61816,10754.64258,8648.147461,NaN,1582.6,12823.5,6680.4,1407.2,4703.6,4991.6,1516.2,1770.5,1798.5,1097.9,2368.5,712.9,NaN
NaN,12,Q8R0W0,Eppk1,Mus musculus,Epiplakin,12,6,6,4,7,8,6,7,5,10,9,8,9,560174,157718.3906,225471.9063,82084.48438,207188.9063,190028.9531,212787.5469,247566.6875,208178.4063,415352.5313,279811.2813,331950.0625,271404.0625,3030.8,5450.9,3866.5,1111.2,3150,1173.1,1264.7,1351,5630.3,2006.2,2262.3,1753.1,2531.8
98709.16,2,Q8R0Y6,Aldh1l1,Mus musculus,Cytosolic 10-formyltetrahydrofolate dehydrogenase,0,1,0,0,2,0,0,0,0,1,1,1,1,NaN,22104.80078,NaN,NaN,27571.10938,NaN,NaN,NaN,NaN,9431.871094,11029.04492,5075.838867,11588.50293,NaN,575.6,NaN,NaN,938.4,NaN,NaN,NaN,NaN,75.4,88.2,40.6,301.8
51797.39,8,Q8R121,Serpina10,Mus musculus,Protein Z-dependent protease inhibitor,2,2,3,4,8,4,4,2,2,4,8,3,7,30101.75977,53091.83203,33102.83984,41058.08594,548984.9375,32365.2168,53850.36328,20341.42188,18853.19336,19328.04297,157671.9531,25902.33789,76660.64063,4521.5,4484.6,3972.3,4963.4,39428.102,2409.7,4072.1,753,477.3,1335.6,14146,1695.9,6738.1
81580.86,7,Q8R146,Apeh,Mus musculus,Acylamino-acid-releasing enzyme,1,2,0,1,7,5,0,0,1,2,4,2,4,9915.369141,7943.845215,NaN,7180.095215,174912.875,15837.74609,NaN,NaN,9697.617188,9814.629883,73387,8376.587891,26123.38867,391.8,364,NaN,283.7,15894.1,1334.5,NaN,NaN,75.6,492.4,5733.3,377,1799
54084.45,3,Q8R180,Ero1a,Mus musculus,ERO1-like protein alpha,2,1,2,3,3,3,2,2,1,2,2,2,1,25072.19531,15673.91992,6101.209473,38731.46094,23017.49219,53012.27344,35655.15625,33781.64063,22891.49609,34784.875,7276.085938,26964.73828,22608.14844,760.9,666.9,770.6,1922.4,1434.5,2593.7,3020.5,3286.1,974,2841.4,1051.1,2795.1,961.9
84818.54,2,Q8R1F1,Niban2,Mus musculus,Protein Niban 2,2,1,2,0,2,2,0,2,0,2,2,2,2,35638.61328,3946.603027,9244.334961,NaN,41015.55469,18951.82813,NaN,11266.19531,NaN,25874.51172,25701.75781,10342.90723,15275.14355,1731.4,63.6,553.8,NaN,2225.7,999.8,NaN,551.1,NaN,1241.8,1324.4,684.5,755.5
30448.62,1,Q8R1F5,Hyi,Mus musculus,Putative hydroxypyruvate isomerase,0,0,0,0,1,0,0,0,0,0,1,0,0,NaN,NaN,NaN,NaN,22147.45117,NaN,NaN,NaN,NaN,NaN,6239.32666,NaN,NaN,NaN,NaN,NaN,NaN,1476.5,NaN,NaN,NaN,NaN,NaN,416,NaN,NaN
27901.84,2,Q8R1G2,Cmbl,Mus musculus,Carboxymethylenebutenolidase homolog,1,2,0,2,2,0,1,1,1,2,2,1,2,6075.106445,7282.391602,NaN,14142.42871,50069.22656,NaN,2655.388916,11825.81055,9194.78418,9170.328125,16607.85156,4323.118652,8139.413086,357.4,1261.8,NaN,1662.2,5476,NaN,147.1,655.2,509.5,1000.3,1825.9,239.5,919.8
37703.27,1,Q8R1G6,Pdlim2,Mus musculus,PDZ and LIM domain protein 2,1,0,0,0,0,1,1,1,0,1,0,1,1,11342.20898,NaN,NaN,NaN,NaN,15254.96191,4251.139648,4523.350586,NaN,3042.565674,NaN,4787.839844,3851.748291,567.1,NaN,NaN,NaN,NaN,762.7,212.6,226.2,NaN,152.1,NaN,239.4,192.6
7445.52,1,Q8R1I1,Uqcr10,Mus musculus,Cytochrome b-c1 complex subunit 9,1,1,1,1,1,1,1,1,0,1,1,0,1,34379.42969,19215.31836,38335.49609,11832.58301,23006.9082,54697.85938,11703.3252,8971.115234,NaN,18975.49414,53114.61719,NaN,3437.720459,6875.9,3843.1,7667.1,2366.5,4601.4,10939.6,2340.7,1794.2,NaN,3795.1,10622.9,NaN,687.5
35897.25,6,Q8R1J9,Tor2a,Mus musculus,Torsin-2A,5,6,5,6,5,5,4,5,5,5,5,5,5,172238.0313,196088.8281,154145.4063,108505.4141,69125.09375,93483.44531,100746.3516,75637.26563,114507.8203,94805.74219,83572.35156,107040.8516,114442.7344,54798.801,65128.301,49023.102,51585.5,27217.1,37623.102,33061,39623,60423.301,33627,38810.801,46676.801,41487.602
22063.05,1,Q8R1L8,Angptl8,Mus musculus,Angiopoietin-like protein 8,1,1,1,1,1,1,1,1,1,1,1,1,1,915380.1875,2198708.75,1597421.875,6430938.5,213106.5313,341350.9375,843609.8125,1599950.625,1415772.75,513758.2813,1460971.25,716990,633526.9375,76281.703,183225.703,133118.5,535911.5,17758.9,28445.9,70300.797,133329.203,117981.102,42813.199,121747.602,59749.199,52793.898
33866.86,1,Q8R1Q0,Stx19,Mus musculus,Syntaxin-19,0,0,0,1,1,0,0,0,0,0,1,1,1,NaN,NaN,NaN,9504.750977,71039.67969,NaN,NaN,NaN,NaN,NaN,20886.21875,2293.01001,8738.586914,NaN,NaN,NaN,559.1,4178.8,NaN,NaN,NaN,NaN,NaN,1228.6,134.9,514
30847.41,3,Q8R1U2,Cgref1,Mus musculus,Cell growth regulator with EF hand domain protein 1,2,2,3,2,3,2,3,2,3,2,3,3,3,17586.26563,29109.31836,22421.20703,53459.47656,21779.53906,32477.33203,57886.29297,31494.81836,39080.44922,47622.76172,25156.74219,38746.75781,28317.75586,3740.3,2998.3,5369.7,5249.1,4361.7,6800.9,12829.3,6749.6,9791.6,10558.7,5503.6,10754.6,7093.4
41295.06,2,Q8R242,Ctbs,Mus musculus,Di-N-acetylchitobiase,2,2,2,2,1,2,1,1,1,1,2,1,2,10707.29492,14269.0752,16480.89063,18813.05664,18253.35156,7626.011719,12065.7334,21692.38867,48603.13672,15284.93652,12266.43262,23835.82813,17766.65625,1513.8,1757.3,2472.1,2917.9,2239,1214.9,1594.3,2985.2,4690.1,1801.6,1764.6,700,2412.3
53518.03,7,Q8R2E9,Ero1b,Mus musculus,ERO1-like protein beta,7,7,7,4,5,4,5,6,4,3,6,5,4,28394.20898,41544.33203,31000.42578,27780.62891,17809.59375,17198.76758,37668.64453,20512.15625,19982.66992,25544.11133,15117.34473,23690.68555,17565.24609,5695,6377.6,5025.6,3615.5,3550.9,3106.6,6191.1,3164.6,2392.3,2849.6,3307.1,3230.6,2166.9
16804.8,1,Q8R2K1,Fuom,Mus musculus,Fucose mutarotase,0,0,0,0,1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,212335.5469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26541.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65819.74,3,Q8R2Q0,Trim29,Mus musculus,Tripartite motif-containing protein 29,3,2,3,1,3,3,3,3,3,3,3,3,3,192372.125,28509.96875,69680.375,25731.32813,64302.64844,56532.07813,26119.55469,129006.0078,44166.33594,131699.2969,73829.67969,77037.42969,67659.14063,12030.2,3159.9,4046.9,125.8,4442.1,6407.5,3460.4,7907.2,5484.9,8949.6,5341.5,5493.6,4599.9
87090.62,11,Q8R2S8,Cd177,Mus musculus,CD177 antigen,8,9,11,9,8,11,10,10,9,9,9,11,11,121309.2969,164618.6875,188863.4688,169175.3125,42066.98828,290759.3125,258864.875,176401.2344,194563.4219,162904.3906,90946.60938,230579.7188,163748.4063,13773.8,19113.699,23488,19091.801,4728.2,37807.5,27196.9,18645.801,21677.699,16906.199,10535.7,26594.199,19595.199
71545.44,1,Q8R2Y2,Mcam,Mus musculus,Cell surface glycoprotein MUC18,0,0,0,0,1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,6647.130371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,214.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33266.92,2,Q8R2Z0,C1qtnf12,Mus musculus,Adipolin,1,2,1,1,1,2,1,2,2,2,1,1,1,59429.51172,34973.40625,28892.57227,32629.68359,33485.20313,59898.76172,20641.67188,26040,29068.16406,43346.00781,28978.44336,30830.26172,24440.4082,3963.4,3056.3,1926.9,2176.1,2233.2,5043.3,1376.6,2121.2,2658.9,3517.8,1932.6,2056.1,1630
61976.38,2,Q8R317,Ubqln1,Mus musculus,Ubiquilin-1,0,0,0,0,2,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,8631.591797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1015.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65010.88,1,Q8R366,Igsf8,Mus musculus,Immunoglobulin superfamily member 8,1,0,1,1,0,1,1,1,1,1,1,1,1,6339.312988,NaN,24173.05859,16595.61914,NaN,14531.35254,21849.66016,37778.58203,46493.51953,28109.34375,7747.20166,30621.95703,10974.45215,204.5,NaN,779.8,535.3,NaN,468.8,704.8,1218.7,1499.8,906.8,249.9,987.8,354
85873.13,2,Q8R3B1,Plcd1,Mus musculus,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1",2,1,2,1,2,2,2,2,1,2,2,2,2,35408.88281,14718.62402,19716.11328,9433.352539,16917.51953,27375.1543,14146.54297,24951.39258,14767.58398,33706.01172,17085.91016,21601.16406,19421.875,1831.3,405.3,1165.7,259.8,992.4,1478,731.6,1473.7,406.6,1895.3,892,1203.4,1022.2
44503.48,2,Q8R3V5,Sh3glb2,Mus musculus,Endophilin-B2,0,0,0,0,2,0,0,0,0,0,1,1,1,NaN,NaN,NaN,NaN,20999.34766,NaN,NaN,NaN,NaN,NaN,4429.327148,3240.781738,2568.113525,NaN,NaN,NaN,NaN,2232.3,NaN,NaN,NaN,NaN,NaN,246.1,180,142.7
109425.47,8,Q8R429,Atp2a1,Mus musculus,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,4,2,0,0,3,6,2,0,0,1,2,0,2,46182.22266,29311.21094,NaN,NaN,17085.75977,401438.5625,5468.668945,NaN,NaN,123644.1094,17437.76367,NaN,15264.71094,2749.2,1404.1,NaN,NaN,1081.3,12260.7,144.4,NaN,NaN,3189.2,266.2,NaN,249.2
18733.42,1,Q8R460,Il36g,Mus musculus,Interleukin-36 gamma,1,1,0,1,0,1,0,1,0,0,1,0,1,49740.07422,108876.3984,NaN,78560.54688,NaN,62426.59375,NaN,72219.53906,NaN,NaN,39504.10156,NaN,43743.51563,4145,9073,NaN,6546.7,NaN,5202.2,NaN,6018.3,NaN,NaN,3292,NaN,3645.3
84550.67,2,Q8R4G6,Mgat5,Mus musculus,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",2,2,2,2,2,2,2,2,2,2,2,2,2,5760.88623,29206.58008,15275.54492,40990.89844,12809.39453,15572.37891,19992.73828,11740.4668,13483.2002,18282.42383,19676.11914,13250.92383,13471.51563,247.8,1152.2,605.4,1689.7,688.2,713.1,995.1,728.3,727.4,767.9,800.5,534.3,546.3
51524.58,1,Q8R4I4,Gtf2a1l,Mus musculus,TFIIA-alpha and beta-like factor,0,1,0,0,1,0,0,0,0,0,1,0,0,NaN,6612.594238,NaN,NaN,56994.14453,NaN,NaN,NaN,NaN,NaN,8320.959961,NaN,NaN,NaN,389,NaN,NaN,3352.6,NaN,NaN,NaN,NaN,NaN,489.5,NaN,NaN
74319.29,2,Q8R5A3,Apbb1ip,Mus musculus,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,0,1,1,2,0,2,1,1,1,1,0,1,1,NaN,7020.209473,3096.287842,5986.789063,NaN,14172.23633,24127.73047,16211.74512,10833.29395,7320.839355,NaN,15258.35547,7605.65332,NaN,198.4,87.5,944.2,NaN,1573.4,682,458.3,306.2,206.9,NaN,431.3,215
102704.98,2,Q8VBT6,Apobr,Mus musculus,Apolipoprotein B receptor,0,1,2,1,2,2,2,2,1,2,1,1,2,NaN,187831.9531,67292.35156,20284.1582,48316.26172,7353.202637,23182.16016,5974.786621,14122.96484,34306.04688,15836.21387,23801.62305,20276.74609,NaN,62.9,677.4,614.4,674.6,1325.5,1493.1,1226.4,618.5,890.5,479.7,721,968.2
218711.26,1,Q8VBX6,Mpdz,Mus musculus,Multiple PDZ domain protein,1,1,1,1,1,1,1,1,1,1,1,1,1,510047.9375,1441819.125,537688.9375,1587766.5,325404,930572.9375,704413.875,1010337.125,1507965.5,899913.8125,969582.4375,814274.875,313656.125,5100.5,14418.2,5376.9,15877.7,3254,9305.7,7044.1,10103.4,15079.7,8999.1,9695.8,8142.7,3136.6
37057.77,2,Q8VC28,Akr1c13,Mus musculus,Aldo-keto reductase family 1 member C13,1,1,2,2,2,1,1,2,2,2,2,2,2,33117.71875,14573.25195,24712.31445,32024.89648,31698.31641,24179.29102,15852.11133,47539.92969,113133.6641,66565.32813,22072.10742,29857.50781,37184.00391,2599.2,200,2361.8,2739.8,2081.5,1897.7,217.6,4417.9,14301.2,6980.5,1613,4854.1,3522
24662.89,1,Q8VC88,Gca,Mus musculus,Grancalcin,1,1,1,1,1,1,1,1,1,1,1,1,1,19761.51953,29214.36523,35123.52734,24041.81055,18042.60938,65280.55469,44099.15234,39062.83203,31737.49023,34787.66016,19984.41016,54926.11328,30873.4707,2195.7,3246,3902.6,2671.3,2004.7,7253.4,4899.9,4340.3,3526.4,3865.3,2220.5,6102.9,3430.4
46600.75,2,Q8VCA8,Scrn2,Mus musculus,Secernin-2,0,0,0,1,2,1,0,0,0,1,2,0,1,NaN,NaN,NaN,15803.75,15497.7168,10906.43555,NaN,NaN,NaN,2265.572754,7197.787598,NaN,1377.441895,NaN,NaN,NaN,646.7,1913,446.3,NaN,NaN,NaN,148.9,753.2,NaN,90.5
56311.54,10,Q8VCD3,Lman1l,Mus musculus,Protein ERGIC-53-like,3,2,6,9,8,5,8,7,7,8,7,8,8,7430.544922,23927.46875,14466.36426,74865.64844,24067.74805,19942.07422,48732.84375,43923.66797,69558.3125,52231.14453,23765.96289,53808.64844,33296.82813,348.6,968,2383.7,15169.7,5459.2,3798.2,8818.8,8333.1,12415.7,12180.1,5377.9,9491.6,5894.5
45652.5,11,Q8VCF1,Cant1,Mus musculus,Soluble calcium-activated nucleotidase 1,10,9,10,10,10,11,8,8,8,9,9,10,10,78504.61719,86000.88281,83070.77344,67279.84375,42742.61328,48661.96094,48093.89453,59270.58594,96543.96094,55838.57813,40180.94922,48523.71484,51567.50391,21446.699,25454.6,20738.6,18505.1,10894,16002.6,10263.5,10462.3,14434.3,11678.5,10466.2,11907.3,11989.3
22507.92,7,Q8VCG4,C8g,Mus musculus,Complement component C8 gamma chain,4,2,3,5,7,4,3,2,2,1,5,3,5,27911.41602,48579.35938,32982.89844,83936.14063,354612.6875,39480.46484,13638.33887,8736.344727,43919.14063,9294.90918,299409.625,17056.48828,77071.72656,10459.1,11269.7,10851.8,33516.699,219280.906,12267.2,4217.1,2112.3,3395.6,1558.8,113999.102,5719.4,32344.6
62998.43,5,Q8VCI0,Plbd1,Mus musculus,Phospholipase B-like 1,5,4,5,5,4,5,4,3,3,5,5,5,5,74786.5,77473.39844,61172.89063,62514.70703,30366.61523,107677.1719,128065.875,82262.72656,106346.5625,75128.05469,54665.91016,90129.61719,57171.67188,10221.8,9490.6,8346.3,8529.6,3183.5,15448.1,15626.5,8673.5,10128.4,10588.9,7722.2,12265.6,8057.9
49391.43,17,Q8VCM7,Fgg,Mus musculus,Fibrinogen gamma chain,12,12,12,11,17,12,14,11,10,12,16,13,15,726403.375,869267.625,429643.6875,489766.5,5467351.5,911317.4375,1220932.125,324843,390338.4688,298638.625,3318763.25,562588.625,1284733.25,114641.898,141198.703,62592.102,76469.797,949517.688,149272.594,170126.297,64532,74163.398,47348.301,599705.625,116856.398,206565.797
22450.72,5,Q8VCR7,Abhd14b,Mus musculus,Putative protein-lysine deacylase ABHD14B,3,3,2,4,5,3,3,4,4,4,5,4,3,10964.56641,11928.46191,11859.65332,16863.67773,43112.58203,8806.563477,13918.58594,17488.59961,17607.29883,31058.2168,23958.78516,14495.0791,17204.70117,3311.8,3869.4,2689.6,5508.5,16670,2589.5,3896.6,6303.5,7999.4,11488.8,8798.6,5957.7,6441.9
25110.6,1,Q8VCR9,Ocel1,Mus musculus,Occludin/ELL domain-containing protein 1,0,0,0,0,1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,5962.322266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57706.77,3,Q8VCS0,Pglyrp2,Mus musculus,N-acetylmuramoyl-L-alanine amidase,0,0,0,1,3,1,0,0,0,0,3,0,2,NaN,NaN,NaN,7205.736816,144374.5781,2429.925537,NaN,NaN,NaN,NaN,33184.98047,NaN,20477.77344,NaN,NaN,NaN,483.7,13799.4,163.1,NaN,NaN,NaN,NaN,3030.5,NaN,1575.2
46580.63,2,Q8VCS3,Fam20b,Mus musculus,Glycosaminoglycan xylosylkinase,1,2,1,2,1,2,1,0,0,1,2,1,1,13609.87598,17718.42578,8500.753906,5813.680176,12067.58887,6633.963867,16334.8291,NaN,NaN,5770.029785,6528.98584,10253.37695,11436.95508,1308.7,2257.8,817.4,755.5,1160.4,809.2,539.7,NaN,NaN,554.8,925.1,338.7,377.8
72416.34,2,Q8VCT3,Rnpep,Mus musculus,Aminopeptidase B,2,2,2,2,2,2,2,2,2,2,2,2,2,47736.67578,42260.20703,28636.88086,43512.71875,97909.01563,36726.08984,67536.1875,65930.92188,58036.92969,68076.95313,54488.84375,62474.29688,48116.33594,2562.6,2175.6,1494,2231.1,5067.5,2108.9,3483,3386.6,3088.3,3506.5,2794.3,3208.2,2469.3
61787.8,5,Q8VCT4,Ces1d,Mus musculus,Carboxylesterase 1D,2,2,2,1,5,4,2,2,1,5,4,4,4,41143.41797,20502.51953,18082.83008,16894.91016,97367.46094,28800.92578,25913.23047,18968.90039,8904.114258,33627.57813,49829.17578,31582.30664,39467.73438,2559.7,1159.6,1040.6,814.2,13360.4,3869.9,1304,1385.8,125.2,4524.2,5599.6,2850.8,4764.6
70429.36,1,Q8VCY6,Utp6,Mus musculus,U3 small nucleolar RNA-associated protein 6 homolog,1,1,1,1,1,1,1,1,1,1,1,1,1,40239.25391,31390.20508,42070.36328,20522.18359,28850.85352,33047.32813,15240.25391,32997.3125,25925.81055,5261.967285,9735.75,3499.75,6296.974121,1006,784.8,1051.8,513.1,721.3,826.2,381,824.9,648.1,131.5,243.4,87.5,157.4
